dimension,birth,death
1,63,64
1,47,64
1,43,64
1,63,64
1,63,64
1,51,64
1,59,64
1,63,64
0,64,66
0,64,65
0,64,65
1,53,64
1,63,64
0,64,65
1,61,64
1,57,64
1,61,64
1,61,64
1,63,64
1,55,64
1,47,64
1,61,64
1,63,64
0,64,66
1,51,64
1,53,64
1,61,64
0,64,66
0,64,65
1,61,64
0,64,66
1,61,64
1,63,64
1,55,64
1,55,64
1,59,64
1,49,64
1,59,64
0,64,66
1,63,64
1,55,64
1,63,64
1,45,64
0,64,65
0,64,66
1,63,64
1,61,64
1,61,64
0,64,66
0,64,65
1,59,64
0,64,66
1,29,64
1,63,64
1,61,64
0,64,65
1,63,64
0,64,66
1,45,64
1,63,64
1,59,64
1,61,64
1,53,64
1,55,64
0,64,66
0,64,65
1,55,64
1,63,64
1,57,64
1,57,64
1,61,64
1,53,64
1,61,64
1,63,64
1,45,64
0,64,66
1,61,64
1,61,64
1,53,64
0,64,65
1,61,64
1,47,64
1,63,64
0,64,65
1,59,64
0,64,65
1,57,64
1,63,64
1,63,64
1,61,64
0,64,66
1,49,64
1,63,64
1,61,64
1,63,64
1,61,64
1,57,64
1,55,64
0,64,66
1,53,64
1,61,64
1,49,64
1,61,64
1,63,64
0,64,66
1,47,64
1,61,64
1,61,64
1,59,64
0,64,65
1,47,64
1,59,64
1,63,64
1,63,64
1,57,64
1,55,64
1,53,64
1,63,64
1,63,64
1,59,64
0,64,66
1,63,64
0,64,65
1,63,64
1,63,64
1,63,64
0,64,65
1,59,64
1,63,64
1,63,64
1,57,64
0,64,66
1,59,64
1,57,64
0,64,65
1,57,64
1,63,64
0,64,65
1,63,64
1,57,64
0,64,65
1,59,64
0,64,65
1,61,64
1,59,64
1,49,64
0,64,65
1,61,64
0,64,65
1,61,64
0,64,66
1,63,64
1,51,64
1,61,64
1,63,64
0,64,66
1,63,64
1,53,64
1,63,64
1,59,64
1,61,64
1,51,64
1,63,64
1,63,64
1,47,64
1,47,64
1,49,64
1,47,64
1,63,64
1,63,64
1,49,64
1,59,64
1,63,64
0,64,65
1,61,64
0,64,65
0,64,66
0,64,65
1,61,64
1,47,64
1,63,64
1,63,64
1,53,64
1,63,64
0,64,66
1,45,64
1,61,64
0,64,65
1,63,64
0,64,65
0,64,65
1,53,64
1,55,64
0,64,66
1,55,64
1,55,64
1,49,64
1,59,64
1,53,64
0,64,65
1,63,64
0,64,65
0,64,66
1,59,64
1,57,64
0,64,65
1,63,64
1,57,64
1,63,64
1,57,64
1,63,64
0,64,66
0,64,65
1,63,64
1,59,64
1,63,64
1,61,64
1,63,64
1,61,64
1,57,64
0,64,66
1,53,64
1,61,64
0,64,66
0,64,65
0,64,66
0,64,66
0,64,66
0,64,66
1,63,64
0,64,66
0,64,66
1,49,64
0,64,65
0,64,66
1,53,64
1,63,64
0,64,66
1,59,64
1,51,64
0,64,65
1,61,64
1,49,64
1,63,64
1,49,64
1,57,64
1,63,64
1,47,64
1,63,64
1,63,64
0,64,65
1,63,64
1,53,64
1,59,64
1,63,64
1,25,64
1,51,64
0,64,66
1,63,64
0,64,65
1,61,64
1,57,64
1,47,64
0,64,66
1,55,64
1,63,64
1,61,64
0,64,66
1,53,64
0,64,65
1,57,64
1,63,64
1,63,64
1,63,64
1,61,64
0,64,65
1,57,64
1,53,64
1,63,64
1,61,64
0,64,65
0,64,66
1,51,64
0,64,66
1,63,64
1,53,64
1,47,64
0,64,65
1,45,64
0,64,65
1,49,64
1,63,64
0,64,65
1,61,64
1,63,64
1,63,64
1,55,64
1,25,64
1,63,64
0,64,65
1,63,64
1,59,64
1,53,64
1,49,64
1,51,64
1,59,64
1,47,64
1,53,64
1,63,64
1,63,64
0,64,65
0,64,66
1,59,64
1,63,64
0,64,65
1,63,64
0,64,66
0,64,66
1,63,64
1,57,64
0,64,65
1,61,64
0,64,65
1,55,64
1,59,64
0,64,66
1,57,64
0,64,66
1,51,64
1,55,64
0,64,66
1,55,64
0,64,65
1,63,64
1,61,64
1,63,64
1,61,64
1,61,64
1,63,64
1,57,64
1,53,64
0,64,65
1,51,64
0,64,65
1,63,64
1,53,64
1,47,64
0,64,65
1,63,64
1,57,64
0,64,65
0,64,66
1,49,64
1,61,64
1,63,64
0,64,66
1,55,64
1,61,64
1,61,64
1,59,64
0,64,66
0,64,65
0,64,65
1,55,64
1,59,64
1,59,64
1,63,64
1,55,64
1,63,64
1,57,64
1,55,64
1,61,64
1,63,64
1,57,64
1,45,64
1,51,64
1,63,64
1,63,64
1,61,64
1,63,64
0,64,65
0,64,66
1,59,64
1,47,64
1,41,64
1,59,64
0,64,65
1,57,64
1,57,64
1,61,64
1,49,64
1,59,64
1,57,64
1,59,64
1,63,64
0,64,65
1,61,64
1,57,64
1,63,64
0,64,65
1,53,64
0,64,66
1,63,64
0,64,66
1,45,64
1,63,64
1,49,64
1,55,64
1,63,64
1,47,64
0,64,66
1,57,64
1,63,64
0,64,66
1,63,64
1,33,64
1,51,64
1,57,64
0,64,66
1,61,64
1,49,64
1,63,64
1,43,64
1,63,64
1,61,64
1,63,64
1,63,64
0,64,65
0,64,65
1,59,64
1,47,64
1,61,64
1,55,64
1,63,64
1,63,64
0,64,65
1,49,64
1,63,64
1,49,64
1,63,64
1,61,64
1,61,64
0,64,65
0,64,66
1,61,64
1,49,64
1,47,64
0,64,65
1,63,64
1,63,64
1,61,64
0,64,66
1,57,64
1,51,64
0,64,66
0,64,66
0,64,66
1,59,64
1,63,64
0,64,65
0,64,66
1,61,64
1,53,64
0,64,65
0,64,65
0,64,66
1,61,64
1,63,64
1,55,64
1,59,64
0,64,65
0,64,66
1,55,64
1,59,64
1,61,64
1,63,64
0,64,66
1,59,64
1,63,64
1,57,64
1,49,64
1,53,64
1,59,64
1,63,64
0,64,66
1,63,64
0,64,65
1,49,64
0,64,65
1,61,64
1,59,64
1,63,64
1,63,64
1,55,64
0,64,65
0,64,65
1,41,64
1,47,64
1,63,64
1,61,64
1,61,64
0,64,65
1,61,64
1,55,64
0,64,66
0,64,65
0,64,65
1,63,64
0,64,66
1,47,64
1,55,64
1,63,64
1,45,64
1,49,64
0,64,65
1,61,64
0,64,66
1,55,64
0,64,65
1,61,64
1,61,64
1,59,64
1,57,64
0,64,66
0,64,66
1,63,64
1,55,64
1,59,64
0,64,65
1,51,64
1,45,64
1,57,64
1,61,64
0,64,65
1,63,64
1,61,64
1,49,64
1,63,64
0,64,65
1,57,64
1,49,64
1,63,64
0,64,65
0,64,66
1,57,64
0,64,65
0,64,65
0,64,66
0,64,66
0,64,65
1,47,64
1,61,64
0,64,66
1,59,64
1,51,64
1,61,64
1,47,64
1,61,64
1,63,64
0,64,65
1,47,64
1,59,64
0,64,65
0,64,66
0,64,66
1,55,64
1,49,64
1,63,64
1,47,64
1,63,64
1,61,64
1,63,64
1,61,64
0,64,65
1,49,64
1,61,64
1,51,64
1,61,64
1,59,64
1,45,64
1,55,64
0,64,65
1,61,64
0,64,66
1,57,64
1,61,64
1,63,64
0,64,65
1,57,64
1,49,64
0,64,65
0,64,66
1,59,64
1,63,64
1,59,64
0,64,65
1,59,64
1,51,64
1,57,64
1,53,64
1,63,64
0,64,65
1,63,64
1,59,64
1,59,64
1,63,64
1,61,64
0,64,65
1,63,64
1,59,64
1,61,64
1,63,64
0,64,65
1,49,64
1,57,64
1,61,64
1,55,64
1,61,64
0,64,65
1,43,64
1,61,64
0,64,66
1,49,64
1,53,64
1,61,64
0,64,66
0,64,66
1,63,64
1,47,64
0,64,66
1,59,64
1,59,64
0,64,66
1,61,64
0,64,65
1,55,64
1,63,64
1,57,64
1,63,64
1,55,64
1,61,64
0,64,65
0,64,66
0,64,66
0,64,66
1,61,64
0,64,66
0,64,65
1,59,64
0,64,65
1,59,64
0,64,66
1,51,64
1,61,64
1,59,64
1,57,64
1,59,64
1,55,64
1,63,64
1,63,64
1,61,64
0,64,66
1,55,64
1,63,64
0,64,66
1,61,64
0,64,66
1,49,64
1,47,64
0,64,65
1,51,64
1,55,64
1,63,64
1,55,64
1,59,64
1,59,64
1,57,64
0,64,65
1,57,64
1,61,64
1,59,64
1,63,64
0,64,66
1,61,64
1,63,64
0,64,65
1,59,64
1,63,64
1,63,64
1,61,64
1,63,64
1,59,64
1,63,64
1,63,64
1,63,64
1,53,64
1,47,64
1,55,64
1,45,64
0,64,66
1,63,64
1,55,64
1,55,64
1,49,64
1,49,64
1,55,64
0,64,65
1,53,64
1,55,64
1,57,64
1,45,64
1,63,64
1,61,64
1,59,64
0,64,66
1,45,64
1,61,64
0,64,65
1,47,64
1,63,64
1,63,64
1,47,64
0,64,65
1,59,64
1,53,64
0,64,66
0,64,65
1,63,64
1,53,64
1,63,64
1,49,64
1,39,64
1,61,64
1,57,64
1,61,64
0,64,66
0,64,65
1,51,64
0,64,65
1,53,64
1,61,64
0,64,66
1,63,64
0,64,66
1,63,64
1,45,64
1,53,64
1,63,64
0,64,66
1,55,64
1,61,64
0,64,65
1,53,64
1,59,64
1,63,64
1,63,64
1,59,64
1,63,64
0,64,65
1,57,64
1,43,64
1,59,64
1,61,64
1,61,64
1,51,64
1,45,64
1,59,64
1,55,64
1,63,64
1,55,64
1,59,64
1,47,64
0,64,65
1,43,64
1,61,64
1,63,64
1,43,64
0,64,65
1,63,64
0,64,65
0,64,65
0,64,65
1,59,64
1,63,64
1,53,64
1,61,64
1,61,64
1,63,64
1,49,64
1,59,64
1,37,64
1,63,64
1,63,64
1,51,64
1,61,64
1,53,64
1,61,64
1,63,64
0,64,66
1,45,64
0,64,66
1,59,64
1,63,64
0,64,65
0,64,66
1,49,64
0,64,66
1,57,64
0,64,65
0,64,65
1,51,64
1,61,64
1,49,64
0,64,65
1,53,64
1,61,64
0,64,65
1,63,64
1,63,64
1,63,64
0,64,66
1,63,64
1,41,64
0,64,65
0,64,65
1,63,64
1,55,64
1,61,64
1,57,64
1,63,64
0,64,65
1,55,64
1,59,64
1,53,64
0,64,66
1,47,64
1,63,64
1,59,64
0,64,66
1,43,64
1,47,64
0,64,66
1,61,64
1,55,64
0,64,66
0,64,65
1,51,64
1,49,64
1,45,64
0,64,65
1,63,64
0,64,65
1,63,64
1,59,64
0,64,65
1,63,64
1,61,64
1,47,64
0,64,66
0,64,66
1,49,64
1,51,64
1,59,64
1,53,64
0,64,66
1,45,64
0,64,65
0,64,65
1,63,64
0,64,65
0,64,65
0,64,65
1,63,64
1,59,64
0,64,66
1,61,64
1,61,64
0,64,65
0,64,65
1,47,64
0,64,65
1,59,64
1,61,64
1,59,64
1,63,64
0,64,65
1,55,64
1,55,64
0,64,65
1,59,64
1,61,64
0,64,66
0,64,65
1,57,64
1,53,64
1,63,64
0,64,65
1,59,64
1,63,64
1,53,64
1,59,64
1,63,64
0,64,66
0,64,66
1,63,64
1,61,64
1,57,64
0,64,65
1,63,64
1,63,64
1,61,64
1,63,64
1,57,64
1,55,64
1,45,64
1,59,64
1,63,64
1,63,64
1,49,64
1,55,64
1,63,64
0,64,65
1,47,64
1,49,64
1,59,64
1,61,64
0,64,65
1,49,64
1,61,64
0,64,65
0,64,66
1,45,64
1,63,64
1,55,64
1,55,64
1,61,64
1,63,64
1,61,64
0,64,65
1,57,64
1,63,64
1,61,64
1,61,64
1,57,64
1,63,64
1,61,64
1,43,64
1,47,64
1,61,64
1,63,64
1,59,64
0,64,65
0,64,66
1,55,64
1,61,64
1,59,64
1,55,64
1,55,64
1,51,64
1,63,64
1,53,64
1,63,64
1,63,64
1,63,64
0,64,65
1,63,64
1,49,64
1,63,64
1,59,64
1,57,64
1,45,64
1,61,64
1,45,64
1,63,64
1,47,64
1,35,64
1,49,64
1,63,64
1,59,64
0,64,66
1,63,64
0,64,65
1,63,64
1,49,64
1,55,64
1,49,64
1,63,64
1,63,64
0,64,65
1,63,64
0,64,65
0,64,66
0,64,66
0,64,65
1,61,64
1,49,64
1,63,64
1,63,64
0,64,65
1,41,64
0,64,66
1,61,64
1,55,64
1,57,64
1,63,64
1,43,64
1,51,64
1,55,64
1,55,64
1,55,64
1,61,64
1,63,64
1,49,64
1,63,64
1,47,64
0,64,65
1,63,64
1,63,64
1,49,64
1,47,64
1,47,64
0,64,65
0,64,65
0,64,66
1,57,64
1,63,64
1,37,64
1,59,64
1,11,64
0,64,65
1,61,64
1,63,64
0,64,65
0,64,65
1,63,64
1,63,64
0,64,66
1,61,64
1,63,64
1,51,64
0,64,65
1,63,64
0,64,66
0,64,66
1,49,64
0,64,65
0,64,65
0,64,65
1,59,64
0,64,65
1,63,64
0,64,65
1,57,64
0,64,66
0,64,66
0,64,65
1,59,64
1,57,64
1,49,64
1,41,64
0,64,66
0,64,66
1,59,64
0,64,65
1,55,64
1,37,64
1,63,64
1,63,64
1,45,64
1,59,64
0,64,65
0,64,66
1,57,64
1,59,64
0,64,65
0,64,65
1,61,64
1,49,64
0,64,65
0,64,66
1,61,64
1,61,64
0,64,65
0,64,65
0,64,66
1,61,64
1,47,64
1,63,64
0,64,65
0,64,65
1,57,64
1,63,64
1,53,64
1,49,64
1,55,64
1,63,64
1,61,64
0,64,66
1,59,64
1,63,64
0,64,65
1,59,64
1,61,64
1,53,64
0,64,65
1,51,64
0,64,66
1,61,64
1,45,64
1,53,64
1,61,64
1,47,64
0,64,65
1,51,64
1,47,64
1,61,64
1,61,64
1,53,64
1,63,64
1,61,64
1,61,64
1,63,64
1,47,64
1,63,64
1,55,64
1,63,64
1,61,64
1,61,64
0,64,66
1,61,64
1,61,64
0,64,65
1,59,64
0,64,66
1,59,64
0,64,66
0,64,65
1,55,64
1,63,64
1,61,64
1,55,64
0,64,66
1,55,64
1,59,64
1,51,64
0,64,65
1,59,64
0,64,66
0,64,65
0,64,66
0,64,66
1,63,64
1,45,64
1,51,64
1,59,64
0,64,65
1,63,64
1,57,64
1,45,64
1,49,64
1,61,64
1,59,64
1,43,64
1,55,64
1,63,64
1,63,64
1,49,64
1,63,64
1,63,64
1,49,64
1,63,64
1,45,64
1,61,64
1,45,64
1,63,64
1,55,64
1,63,64
1,49,64
1,49,64
1,59,64
1,57,64
1,61,64
1,55,64
1,63,64
1,63,64
1,63,64
1,63,64
1,57,64
1,59,64
0,64,65
1,53,64
1,51,64
1,43,64
1,63,64
0,64,65
0,64,65
1,63,64
1,45,64
0,64,66
1,53,64
1,61,64
1,63,64
1,61,64
1,43,64
0,64,66
1,59,64
1,59,64
0,64,66
1,63,64
0,64,65
1,61,64
1,57,64
1,63,64
1,57,64
1,57,64
1,53,64
1,63,64
1,63,64
0,64,65
1,49,64
0,64,66
1,63,64
1,57,64
1,45,64
0,64,66
0,64,65
0,64,65
1,61,64
1,61,64
1,53,64
0,64,65
0,64,66
0,64,65
1,63,64
1,47,64
1,63,64
1,61,64
1,49,64
1,63,64
1,61,64
1,63,64
1,61,64
0,64,66
1,63,64
1,43,64
1,47,64
1,63,64
0,64,65
1,63,64
1,63,64
0,64,65
1,59,64
1,53,64
1,63,64
1,57,64
1,47,64
1,63,64
1,63,64
1,63,64
1,49,64
1,29,64
0,64,66
1,59,64
1,47,64
0,64,65
0,64,66
1,57,64
1,61,64
1,51,64
0,64,65
0,64,66
1,53,64
1,63,64
1,61,64
0,64,65
1,63,64
0,64,65
1,63,64
1,49,64
0,64,65
1,47,64
1,55,64
1,49,64
1,61,64
1,61,64
1,43,64
1,45,64
1,61,64
1,53,64
0,64,65
1,45,64
1,59,64
1,63,64
1,55,64
0,64,65
0,64,65
1,63,64
1,63,64
1,61,64
1,43,64
1,61,64
1,55,64
1,47,64
1,61,64
0,64,65
1,53,64
1,61,64
1,59,64
1,59,64
1,57,64
0,64,65
0,64,65
1,61,64
1,61,64
0,64,65
0,64,65
0,64,66
1,61,64
1,45,64
0,64,66
0,64,65
1,49,64
1,63,64
1,53,64
0,64,65
1,63,64
1,43,64
1,55,64
0,64,66
1,45,64
0,64,66
0,64,65
1,63,64
1,63,64
0,64,66
0,64,66
1,59,64
1,63,64
0,64,65
1,59,64
0,64,66
1,63,64
1,51,64
1,59,64
1,63,64
1,61,64
0,64,66
1,45,64
0,64,65
1,51,64
1,45,64
1,59,64
1,37,64
1,47,64
0,64,65
0,64,65
0,64,65
1,47,64
1,53,64
0,64,65
1,47,64
1,63,64
1,59,64
0,64,66
1,49,64
1,37,64
0,64,66
1,45,64
1,47,64
0,64,65
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
1,63,64
1,47,64
1,55,64
1,57,64
1,59,64
0,64,66
0,64,65
1,63,64
1,43,64
1,49,64
1,45,64
1,63,64
1,61,64
1,45,64
1,47,64
1,61,64
1,61,64
1,47,64
1,61,64
1,45,64
1,63,64
0,64,65
0,64,66
0,64,66
1,61,64
1,63,64
1,57,64
1,61,64
1,61,64
1,61,64
1,55,64
1,51,64
1,61,64
1,55,64
0,64,66
1,61,64
1,59,64
0,64,65
1,63,64
1,33,64
1,45,64
1,39,64
1,61,64
0,64,66
1,59,64
1,63,64
1,63,64
0,64,66
1,61,64
1,63,64
1,49,64
0,64,65
1,47,64
1,55,64
0,64,65
1,57,64
0,64,66
1,63,64
1,63,64
1,53,64
1,61,64
1,47,64
1,57,64
1,51,64
1,63,64
1,63,64
1,61,64
1,61,64
1,51,64
1,43,64
1,63,64
0,64,65
1,63,64
0,64,66
1,47,64
1,57,64
1,61,64
0,64,66
1,53,64
1,49,64
0,64,65
1,53,64
0,64,66
0,64,66
1,57,64
1,63,64
1,51,64
1,43,64
1,47,64
1,49,64
1,49,64
1,59,64
1,45,64
0,64,65
0,64,65
0,64,65
1,63,64
0,64,66
0,64,65
0,64,65
0,64,65
1,51,64
1,63,64
0,64,66
1,59,64
1,63,64
1,59,64
1,57,64
0,64,66
0,64,65
0,64,66
1,51,64
1,59,64
0,64,65
1,61,64
1,63,64
1,59,64
0,64,66
0,64,66
1,63,64
1,43,64
1,59,64
1,63,64
1,43,64
1,55,64
1,63,64
1,55,64
0,64,66
1,61,64
1,61,64
0,64,65
1,47,64
0,64,65
0,64,65
0,64,66
1,45,64
1,63,64
1,63,64
1,61,64
1,57,64
0,64,66
0,64,66
0,64,65
1,63,64
1,61,64
1,61,64
1,63,64
1,59,64
0,64,65
1,57,64
0,64,65
1,63,64
1,63,64
1,59,64
1,43,64
1,63,64
1,61,64
0,64,66
1,53,64
1,61,64
0,64,65
1,63,64
0,64,65
1,43,64
0,64,65
0,64,66
1,61,64
1,47,64
0,64,66
1,51,64
1,63,64
0,64,66
0,64,65
1,55,64
1,63,64
1,57,64
1,61,64
1,61,64
0,64,66
0,64,65
1,55,64
0,64,66
1,63,64
0,64,66
1,63,64
1,57,64
1,59,64
1,59,64
1,59,64
1,63,64
1,61,64
1,31,64
1,49,64
0,64,65
1,61,64
1,47,64
1,57,64
0,64,65
1,55,64
1,57,64
1,45,64
1,63,64
1,63,64
1,63,64
1,61,64
1,41,64
1,63,64
1,63,64
0,64,66
1,61,64
1,59,64
1,61,64
1,59,64
1,61,64
1,63,64
1,49,64
0,64,65
1,57,64
0,64,66
1,63,64
0,64,65
0,64,65
1,49,64
1,61,64
1,63,64
1,59,64
1,59,64
1,43,64
1,63,64
1,63,64
1,55,64
1,63,64
1,59,64
1,45,64
1,61,64
1,51,64
1,63,64
1,59,64
1,63,64
0,64,66
1,53,64
1,63,64
1,63,64
1,45,64
1,55,64
1,61,64
1,59,64
1,47,64
1,57,64
1,59,64
1,61,64
1,49,64
1,55,64
1,63,64
1,55,64
1,57,64
1,47,64
1,55,64
1,47,64
1,63,64
1,57,64
0,64,65
1,51,64
1,63,64
1,63,64
1,55,64
1,59,64
0,64,65
0,64,65
1,63,64
0,64,66
0,64,65
1,49,64
0,64,66
1,63,64
1,15,64
0,64,65
1,55,64
1,43,64
1,59,64
1,43,64
1,63,64
0,64,66
1,57,64
1,63,64
1,43,64
0,64,65
0,64,66
1,49,64
1,43,64
1,53,64
1,63,64
1,53,64
1,63,64
1,63,64
1,43,64
1,45,64
1,15,64
1,63,64
1,63,64
1,63,64
1,59,64
1,51,64
1,63,64
1,63,64
1,63,64
1,59,64
0,64,65
1,43,64
1,63,64
1,63,64
0,64,65
1,61,64
1,63,64
0,64,66
0,64,66
1,43,64
1,59,64
1,57,64
1,57,64
1,57,64
1,63,64
1,63,64
1,55,64
1,63,64
1,59,64
1,49,64
1,45,64
0,64,65
1,55,64
1,55,64
1,57,64
1,63,64
1,63,64
0,64,65
0,64,65
0,64,65
1,43,64
1,45,64
1,59,64
1,59,64
1,57,64
1,63,64
1,63,64
1,41,64
0,64,66
0,64,65
1,61,64
0,64,65
0,64,66
1,31,64
0,64,65
1,63,64
1,63,64
1,63,64
0,64,66
1,57,64
1,63,64
0,64,66
0,64,66
0,64,66
0,64,65
0,64,65
0,64,66
1,61,64
1,57,64
0,64,66
1,59,64
0,64,65
0,64,65
1,53,64
0,64,66
1,63,64
0,64,66
1,37,64
1,51,64
0,64,65
1,57,64
0,64,65
1,43,64
1,53,64
1,47,64
1,59,64
1,59,64
1,49,64
1,57,64
0,64,65
0,64,65
0,64,65
1,61,64
1,43,64
1,63,64
1,59,64
1,63,64
1,55,64
1,63,64
1,47,64
1,59,64
1,53,64
0,64,66
1,55,64
1,53,64
1,57,64
1,47,64
0,64,65
1,63,64
0,64,65
1,17,64
0,64,65
1,61,64
1,57,64
1,43,64
1,63,64
1,63,64
1,63,64
1,49,64
1,61,64
0,64,65
1,63,64
1,63,64
1,63,64
1,63,64
1,59,64
1,61,64
1,59,64
1,55,64
0,64,66
1,47,64
1,59,64
0,64,66
1,59,64
0,64,66
1,57,64
0,64,65
1,63,64
1,47,64
0,64,66
1,55,64
1,63,64
1,61,64
1,59,64
1,63,64
0,64,65
1,59,64
1,63,64
1,61,64
1,49,64
1,59,64
1,43,64
1,61,64
1,57,64
1,59,64
1,55,64
0,64,65
1,29,64
1,61,64
0,64,65
1,43,64
1,55,64
1,51,64
1,63,64
1,51,64
1,63,64
1,59,64
1,49,64
0,64,66
1,63,64
1,51,64
1,63,64
1,59,64
1,61,64
1,41,64
1,55,64
0,64,65
1,49,64
0,64,66
1,61,64
0,64,65
1,61,64
0,64,66
1,57,64
1,59,64
0,64,66
1,55,64
1,63,64
1,63,64
1,59,64
0,64,65
1,63,64
1,57,64
1,43,64
1,63,64
1,53,64
1,59,64
1,59,64
1,63,64
1,63,64
0,64,66
1,59,64
1,61,64
1,43,64
1,61,64
1,61,64
1,63,64
1,61,64
1,45,64
1,63,64
1,61,64
1,49,64
1,55,64
1,59,64
1,61,64
1,59,64
1,51,64
1,63,64
1,53,64
1,61,64
0,64,65
1,61,64
0,64,66
1,47,64
1,51,64
1,59,64
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,64,65
1,64,65
1,64,66
1,64,65
2,63,64
1,64,65
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,65
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
2,63,64
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,64,65
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
2,63,64
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
2,61,64
1,64,65
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,66
1,64,66
1,64,66
1,64,66
1,64,65
1,64,65
1,64,65
1,64,65
1,64,66
1,64,66
1,64,65
1,64,66
1,64,65
1,64,65
2,63,64
1,64,66
1,64,66
1,64,65
1,64,65
1,64,66
1,61,62
1,61,62
1,61,62
0,62,66
0,62,63
0,62,65
1,61,62
0,62,63
1,61,62
0,62,63
0,62,65
0,62,66
1,61,62
1,61,62
0,62,63
0,62,65
0,62,66
1,61,62
0,62,66
1,61,62
1,61,62
0,62,66
0,62,65
0,62,65
1,61,62
1,61,62
0,62,66
1,61,62
0,62,63
1,61,62
0,62,66
0,62,66
0,62,66
0,62,66
1,61,62
1,61,62
1,61,62
0,62,65
0,62,63
1,61,62
1,61,62
1,61,62
0,62,66
1,61,62
0,62,66
0,62,66
0,62,63
1,61,62
0,62,66
1,61,62
1,61,62
1,61,62
0,62,63
1,61,62
0,62,66
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,63
1,61,62
0,62,66
1,61,62
0,62,66
1,61,62
0,62,66
1,61,62
1,61,62
0,62,66
1,61,62
0,62,66
1,61,62
0,62,65
0,62,65
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,66
1,61,62
0,62,66
1,61,62
1,61,62
0,62,66
0,62,65
0,62,63
0,62,65
0,62,63
0,62,66
0,62,66
1,61,62
1,61,62
0,62,63
0,62,63
0,62,63
0,62,65
1,61,62
0,62,65
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,65
1,61,62
1,61,62
1,61,62
1,61,62
0,62,66
1,61,62
1,61,62
0,62,66
1,61,62
1,61,62
0,62,63
1,61,62
1,61,62
0,62,63
1,61,62
1,61,62
0,62,65
1,61,62
0,62,63
1,61,62
0,62,66
0,62,66
1,61,62
1,61,62
1,61,62
1,61,62
0,62,66
0,62,65
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,65
0,62,65
0,62,65
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,65
1,61,62
0,62,66
0,62,65
0,62,63
1,61,62
1,61,62
1,61,62
0,62,63
0,62,63
0,62,65
0,62,66
0,62,66
0,62,66
0,62,65
0,62,66
1,61,62
1,61,62
1,61,62
1,61,62
0,62,65
1,61,62
0,62,66
1,61,62
1,61,62
0,62,66
1,59,62
0,62,63
1,61,62
1,61,62
1,61,62
1,61,62
0,62,66
1,61,62
1,61,62
0,62,65
0,62,65
0,62,63
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,66
0,62,65
0,62,65
0,62,65
0,62,65
0,62,65
0,62,65
1,61,62
0,62,65
1,61,62
1,61,62
0,62,65
1,61,62
0,62,66
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,63
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,66
0,62,63
0,62,65
0,62,66
1,61,62
1,61,62
1,61,62
0,62,65
1,61,62
0,62,65
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,65
1,61,62
1,61,62
0,62,65
0,62,65
0,62,66
0,62,65
1,61,62
1,61,62
1,61,62
0,62,66
0,62,66
1,61,62
1,61,62
0,62,66
1,61,62
0,62,66
1,61,62
0,62,65
1,61,62
0,62,63
0,62,63
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
1,61,62
0,62,65
0,62,66
1,61,62
1,61,62
0,62,65
1,61,62
0,62,63
0,62,66
0,62,63
1,61,62
0,62,63
1,61,62
0,62,63
0,62,63
0,62,65
1,61,62
0,62,63
0,62,66
1,61,62
1,61,62
1,61,62
0,62,65
1,61,62
1,61,62
0,62,65
1,61,62
0,62,66
1,61,62
